hcp_id,month,rx_volume
HCP0136,2025-12-01,104.9
HCP0137,2025-01-01,285.2
HCP0137,2025-02-01,297.9
HCP0137,2025-03-01,241.9
HCP0137,2025-04-01,286.0
HCP0137,2025-05-01,280.1
HCP0137,2025-06-01,258.8
HCP0137,2025-07-01,243.0
HCP0137,2025-08-01,248.9
HCP0137,2025-09-01,249.6
HCP0137,2025-10-01,254.7
HCP0137,2025-11-01,204.5
HCP0137,2025-12-01,254.3
HCP0138,2025-01-01,509.5
HCP0138,2025-02-01,438.9
HCP0138,2025-03-01,449.2
HCP0138,2025-04-01,462.3
HCP0138,2025-05-01,448.1
HCP0138,2025-06-01,421.5
HCP0138,2025-07-01,494.4
HCP0138,2025-08-01,496.1
HCP0138,2025-09-01,470.6
HCP0138,2025-10-01,393.1
HCP0138,2025-11-01,454.6
HCP0138,2025-12-01,419.0
HCP0139,2025-01-01,122.3
HCP0139,2025-02-01,132.2
HCP0139,2025-03-01,137.3
HCP0139,2025-04-01,135.4
HCP0139,2025-05-01,119.8
HCP0139,2025-06-01,122.7
HCP0139,2025-07-01,117.7
HCP0139,2025-08-01,127.2
HCP0139,2025-09-01,122.0
HCP0139,2025-10-01,134.6
HCP0139,2025-11-01,124.3
HCP0139,2025-12-01,113.1
HCP0140,2025-01-01,45.5
HCP0140,2025-02-01,53.4
HCP0140,2025-03-01,42.0
HCP0140,2025-04-01,49.7
HCP0140,2025-05-01,48.1
HCP0140,2025-06-01,46.0
HCP0140,2025-07-01,49.8
HCP0140,2025-08-01,44.3
HCP0140,2025-09-01,40.8
HCP0140,2025-10-01,52.8
HCP0140,2025-11-01,47.8
HCP0140,2025-12-01,50.5
HCP0141,2025-01-01,249.7
HCP0141,2025-02-01,261.3
HCP0141,2025-03-01,264.2
HCP0141,2025-04-01,262.3
HCP0141,2025-05-01,288.0
HCP0141,2025-06-01,254.0
HCP0141,2025-07-01,244.7
HCP0141,2025-08-01,224.9
HCP0141,2025-09-01,193.7
HCP0141,2025-10-01,220.6
HCP0141,2025-11-01,251.7
HCP0141,2025-12-01,242.1
HCP0142,2025-01-01,748.6
HCP0142,2025-02-01,790.9
HCP0142,2025-03-01,704.3
HCP0142,2025-04-01,836.4
HCP0142,2025-05-01,725.3
HCP0142,2025-06-01,746.3
HCP0142,2025-07-01,680.4
HCP0142,2025-08-01,716.6
HCP0142,2025-09-01,529.0
HCP0142,2025-10-01,680.1
HCP0142,2025-11-01,652.4
HCP0142,2025-12-01,693.3
HCP0143,2025-01-01,25.4
HCP0143,2025-02-01,32.5
HCP0143,2025-03-01,33.9
HCP0143,2025-04-01,31.9
HCP0143,2025-05-01,36.4
HCP0143,2025-06-01,35.3
HCP0143,2025-07-01,31.6
HCP0143,2025-08-01,32.5
HCP0143,2025-09-01,32.0
HCP0143,2025-10-01,32.9
HCP0143,2025-11-01,30.4
HCP0143,2025-12-01,30.7
HCP0144,2025-01-01,270.6
HCP0144,2025-02-01,297.9
HCP0144,2025-03-01,265.2
HCP0144,2025-04-01,275.9
HCP0144,2025-05-01,268.1
HCP0144,2025-06-01,298.8
HCP0144,2025-07-01,289.5
HCP0144,2025-08-01,284.0
HCP0144,2025-09-01,239.8
HCP0144,2025-10-01,254.6
HCP0144,2025-11-01,263.1
HCP0144,2025-12-01,298.7
HCP0145,2025-01-01,67.7
HCP0145,2025-02-01,66.3
HCP0145,2025-03-01,76.8
HCP0145,2025-04-01,67.7
HCP0145,2025-05-01,74.2
HCP0145,2025-06-01,65.8
HCP0145,2025-07-01,69.9
HCP0145,2025-08-01,59.6
HCP0145,2025-09-01,64.4
HCP0145,2025-10-01,67.7
HCP0145,2025-11-01,65.5
HCP0145,2025-12-01,69.0
HCP0146,2025-01-01,148.1
HCP0146,2025-02-01,120.6
HCP0146,2025-03-01,127.6
HCP0146,2025-04-01,140.4
HCP0146,2025-05-01,116.2
HCP0146,2025-06-01,136.8
HCP0146,2025-07-01,126.4
HCP0146,2025-08-01,117.9
HCP0146,2025-09-01,136.9
HCP0146,2025-10-01,113.1
HCP0146,2025-11-01,104.8
HCP0146,2025-12-01,112.1
HCP0147,2025-01-01,518.0
HCP0147,2025-02-01,550.2
HCP0147,2025-03-01,474.3
HCP0147,2025-04-01,580.0
HCP0147,2025-05-01,540.8
HCP0147,2025-06-01,477.2
HCP0147,2025-07-01,498.1
HCP0147,2025-08-01,434.9
HCP0147,2025-09-01,511.5
HCP0147,2025-10-01,417.4
HCP0147,2025-11-01,403.1
HCP0147,2025-12-01,435.5
HCP0148,2025-01-01,41.4
HCP0148,2025-02-01,42.3
HCP0148,2025-03-01,45.0
HCP0148,2025-04-01,40.0
HCP0148,2025-05-01,38.2
HCP0148,2025-06-01,43.2
HCP0148,2025-07-01,40.0
HCP0148,2025-08-01,41.9
HCP0148,2025-09-01,36.3
HCP0148,2025-10-01,38.1
HCP0148,2025-11-01,47.1
HCP0148,2025-12-01,41.2
HCP0149,2025-01-01,52.1
HCP0149,2025-02-01,48.1
HCP0149,2025-03-01,50.2
HCP0149,2025-04-01,53.6
HCP0149,2025-05-01,50.9
HCP0149,2025-06-01,46.0
HCP0149,2025-07-01,40.2
HCP0149,2025-08-01,44.2
HCP0149,2025-09-01,47.7
HCP0149,2025-10-01,40.9
HCP0149,2025-11-01,51.9
HCP0149,2025-12-01,48.5
HCP0150,2025-01-01,678.4
HCP0150,2025-02-01,593.3
HCP0150,2025-03-01,494.5
HCP0150,2025-04-01,577.9
HCP0150,2025-05-01,555.0
HCP0150,2025-06-01,532.5
HCP0150,2025-07-01,556.4
HCP0150,2025-08-01,487.2
HCP0150,2025-09-01,480.1
HCP0150,2025-10-01,539.3
HCP0150,2025-11-01,571.2
HCP0150,2025-12-01,537.2
HCP0151,2025-01-01,194.5
HCP0151,2025-02-01,206.5
HCP0151,2025-03-01,253.0
HCP0151,2025-04-01,221.8
HCP0151,2025-05-01,218.7
HCP0151,2025-06-01,203.6
HCP0151,2025-07-01,179.9
HCP0151,2025-08-01,193.7
HCP0151,2025-09-01,210.0
HCP0151,2025-10-01,167.7
HCP0151,2025-11-01,161.2
HCP0151,2025-12-01,194.3
HCP0152,2025-01-01,18.0
HCP0152,2025-02-01,19.6
HCP0152,2025-03-01,19.3
HCP0152,2025-04-01,21.3
HCP0152,2025-05-01,22.6
HCP0152,2025-06-01,18.7
HCP0152,2025-07-01,16.2
HCP0152,2025-08-01,17.3
HCP0152,2025-09-01,19.5
HCP0152,2025-10-01,18.1
HCP0152,2025-11-01,19.3
HCP0152,2025-12-01,19.2
HCP0153,2025-01-01,93.7
HCP0153,2025-02-01,112.1
HCP0153,2025-03-01,90.5
HCP0153,2025-04-01,88.0
HCP0153,2025-05-01,89.7
HCP0153,2025-06-01,107.0
HCP0153,2025-07-01,88.0
HCP0153,2025-08-01,90.3
HCP0153,2025-09-01,81.5
HCP0153,2025-10-01,94.5
HCP0153,2025-11-01,81.8
HCP0153,2025-12-01,94.9
HCP0154,2025-01-01,799.0
HCP0154,2025-02-01,790.9
HCP0154,2025-03-01,754.2
HCP0154,2025-04-01,865.3
HCP0154,2025-05-01,727.7
HCP0154,2025-06-01,857.5
HCP0154,2025-07-01,686.4
HCP0154,2025-08-01,649.9
HCP0154,2025-09-01,753.7
HCP0154,2025-10-01,838.7
HCP0154,2025-11-01,769.0
HCP0154,2025-12-01,864.2
HCP0155,2025-01-01,52.3
HCP0155,2025-02-01,54.8
HCP0155,2025-03-01,62.8
HCP0155,2025-04-01,49.0
HCP0155,2025-05-01,53.4
HCP0155,2025-06-01,41.9
HCP0155,2025-07-01,55.7
HCP0155,2025-08-01,47.8
HCP0155,2025-09-01,47.5
HCP0155,2025-10-01,49.4
HCP0155,2025-11-01,47.4
HCP0155,2025-12-01,52.8
HCP0156,2025-01-01,437.1
HCP0156,2025-02-01,381.1
HCP0156,2025-03-01,488.0
HCP0156,2025-04-01,440.6
HCP0156,2025-05-01,457.6
HCP0156,2025-06-01,346.3
HCP0156,2025-07-01,389.1
HCP0156,2025-08-01,420.7
HCP0156,2025-09-01,338.3
HCP0156,2025-10-01,365.4
HCP0156,2025-11-01,353.3
HCP0156,2025-12-01,394.8
HCP0157,2025-01-01,425.6
HCP0157,2025-02-01,409.1
HCP0157,2025-03-01,542.6
HCP0157,2025-04-01,483.4
HCP0157,2025-05-01,445.8
HCP0157,2025-06-01,447.3
HCP0157,2025-07-01,431.5
HCP0157,2025-08-01,413.8
HCP0157,2025-09-01,346.4
HCP0157,2025-10-01,473.2
HCP0157,2025-11-01,476.7
HCP0157,2025-12-01,413.0
HCP0158,2025-01-01,27.2
HCP0158,2025-02-01,29.2
HCP0158,2025-03-01,30.2
HCP0158,2025-04-01,33.6
HCP0158,2025-05-01,30.4
HCP0158,2025-06-01,30.7
HCP0158,2025-07-01,32.2
HCP0158,2025-08-01,29.9
HCP0158,2025-09-01,32.2
HCP0158,2025-10-01,29.3
HCP0158,2025-11-01,34.0
HCP0158,2025-12-01,37.2
HCP0159,2025-01-01,100.0
HCP0159,2025-02-01,97.4
HCP0159,2025-03-01,100.0
HCP0159,2025-04-01,110.0
HCP0159,2025-05-01,105.0
HCP0159,2025-06-01,81.1
HCP0159,2025-07-01,97.5
HCP0159,2025-08-01,88.8
HCP0159,2025-09-01,93.0
HCP0159,2025-10-01,91.6
HCP0159,2025-11-01,90.4
HCP0159,2025-12-01,85.5
HCP0160,2025-01-01,390.6
HCP0160,2025-02-01,445.4
HCP0160,2025-03-01,453.5
HCP0160,2025-04-01,468.2
HCP0160,2025-05-01,457.0
HCP0160,2025-06-01,421.4
HCP0160,2025-07-01,403.0
HCP0160,2025-08-01,450.8
HCP0160,2025-09-01,476.4
HCP0160,2025-10-01,394.3
HCP0160,2025-11-01,440.5
HCP0160,2025-12-01,414.8
HCP0161,2025-01-01,312.2
HCP0161,2025-02-01,333.2
HCP0161,2025-03-01,326.5
HCP0161,2025-04-01,332.2
HCP0161,2025-05-01,287.9
HCP0161,2025-06-01,305.7
HCP0161,2025-07-01,305.0
HCP0161,2025-08-01,267.1
HCP0161,2025-09-01,298.8
HCP0161,2025-10-01,312.1
HCP0161,2025-11-01,304.2
HCP0161,2025-12-01,301.3
HCP0162,2025-01-01,111.8
HCP0162,2025-02-01,111.7
HCP0162,2025-03-01,116.0
HCP0162,2025-04-01,116.4
HCP0162,2025-05-01,108.3
HCP0162,2025-06-01,126.1
HCP0162,2025-07-01,103.2
HCP0162,2025-08-01,105.0
HCP0162,2025-09-01,91.2
HCP0162,2025-10-01,115.2
HCP0162,2025-11-01,121.2
HCP0162,2025-12-01,97.6
HCP0163,2025-01-01,342.0
HCP0163,2025-02-01,361.4
HCP0163,2025-03-01,341.8
HCP0163,2025-04-01,288.5
HCP0163,2025-05-01,331.6
HCP0163,2025-06-01,359.5
HCP0163,2025-07-01,329.6
HCP0163,2025-08-01,309.9
HCP0163,2025-09-01,323.3
HCP0163,2025-10-01,254.2
HCP0163,2025-11-01,318.0
HCP0163,2025-12-01,334.0
HCP0164,2025-01-01,325.3
HCP0164,2025-02-01,342.4
HCP0164,2025-03-01,340.7
HCP0164,2025-04-01,315.4
HCP0164,2025-05-01,357.5
HCP0164,2025-06-01,390.2
HCP0164,2025-07-01,295.6
HCP0164,2025-08-01,313.8
HCP0164,2025-09-01,287.8
HCP0164,2025-10-01,330.2
HCP0164,2025-11-01,313.6
HCP0164,2025-12-01,335.2
HCP0165,2025-01-01,315.1
HCP0165,2025-02-01,315.0
HCP0165,2025-03-01,296.2
HCP0165,2025-04-01,294.7
HCP0165,2025-05-01,319.3
HCP0165,2025-06-01,296.7
HCP0165,2025-07-01,318.4
HCP0165,2025-08-01,284.9
HCP0165,2025-09-01,266.2
HCP0165,2025-10-01,248.3
HCP0165,2025-11-01,280.3
HCP0165,2025-12-01,306.6
HCP0166,2025-01-01,273.8
HCP0166,2025-02-01,246.8
HCP0166,2025-03-01,297.7
HCP0166,2025-04-01,214.4
HCP0166,2025-05-01,265.9
HCP0166,2025-06-01,242.8
HCP0166,2025-07-01,270.8
HCP0166,2025-08-01,279.8
HCP0166,2025-09-01,280.9
HCP0166,2025-10-01,262.0
HCP0166,2025-11-01,287.7
HCP0166,2025-12-01,286.0
HCP0167,2025-01-01,307.4
HCP0167,2025-02-01,275.2
HCP0167,2025-03-01,285.7
HCP0167,2025-04-01,295.7
HCP0167,2025-05-01,263.4
HCP0167,2025-06-01,289.1
HCP0167,2025-07-01,251.1
HCP0167,2025-08-01,251.0
HCP0167,2025-09-01,279.5
HCP0167,2025-10-01,243.0
HCP0167,2025-11-01,223.8
HCP0167,2025-12-01,373.8
HCP0168,2025-01-01,281.7
HCP0168,2025-02-01,311.5
HCP0168,2025-03-01,305.3
HCP0168,2025-04-01,303.3
HCP0168,2025-05-01,323.7
HCP0168,2025-06-01,292.4
HCP0168,2025-07-01,331.2
HCP0168,2025-08-01,340.1
HCP0168,2025-09-01,286.0
HCP0168,2025-10-01,260.8
HCP0168,2025-11-01,283.8
HCP0168,2025-12-01,280.8
HCP0169,2025-01-01,164.7
HCP0169,2025-02-01,166.2
HCP0169,2025-03-01,208.9
HCP0169,2025-04-01,165.0
HCP0169,2025-05-01,168.0
HCP0169,2025-06-01,162.5
HCP0169,2025-07-01,149.6
HCP0169,2025-08-01,143.1
HCP0169,2025-09-01,146.2
HCP0169,2025-10-01,151.4
HCP0169,2025-11-01,155.8
HCP0169,2025-12-01,147.1
HCP0170,2025-01-01,703.6
HCP0170,2025-02-01,673.8
HCP0170,2025-03-01,663.2
HCP0170,2025-04-01,598.0
HCP0170,2025-05-01,545.7
HCP0170,2025-06-01,578.7
HCP0170,2025-07-01,580.3
HCP0170,2025-08-01,589.1
HCP0170,2025-09-01,635.5
HCP0170,2025-10-01,586.0
HCP0170,2025-11-01,587.5
HCP0170,2025-12-01,758.9
HCP0171,2025-01-01,803.0
HCP0171,2025-02-01,782.2
HCP0171,2025-03-01,806.8
HCP0171,2025-04-01,874.2
HCP0171,2025-05-01,752.1
HCP0171,2025-06-01,820.3
HCP0171,2025-07-01,738.0
HCP0171,2025-08-01,720.6
HCP0171,2025-09-01,640.8
HCP0171,2025-10-01,789.8
HCP0171,2025-11-01,665.2
HCP0171,2025-12-01,823.8
HCP0172,2025-01-01,409.9
HCP0172,2025-02-01,476.4
HCP0172,2025-03-01,477.8
HCP0172,2025-04-01,418.9
HCP0172,2025-05-01,401.5
HCP0172,2025-06-01,486.0
HCP0172,2025-07-01,431.8
HCP0172,2025-08-01,425.0
HCP0172,2025-09-01,361.9
HCP0172,2025-10-01,369.1
HCP0172,2025-11-01,409.2
HCP0172,2025-12-01,414.2
HCP0173,2025-01-01,122.6
HCP0173,2025-02-01,146.0
HCP0173,2025-03-01,117.9
HCP0173,2025-04-01,153.5
HCP0173,2025-05-01,123.7
HCP0173,2025-06-01,151.7
HCP0173,2025-07-01,141.1
HCP0173,2025-08-01,143.2
HCP0173,2025-09-01,143.9
HCP0173,2025-10-01,117.8
HCP0173,2025-11-01,116.9
HCP0173,2025-12-01,150.0
HCP0174,2025-01-01,463.5
HCP0174,2025-02-01,439.2
HCP0174,2025-03-01,333.2
HCP0174,2025-04-01,435.5
HCP0174,2025-05-01,362.2
HCP0174,2025-06-01,409.2
HCP0174,2025-07-01,380.4
HCP0174,2025-08-01,347.9
HCP0174,2025-09-01,366.5
HCP0174,2025-10-01,347.8
HCP0174,2025-11-01,334.2
HCP0174,2025-12-01,370.2
HCP0175,2025-01-01,28.7
HCP0175,2025-02-01,32.3
HCP0175,2025-03-01,30.9
HCP0175,2025-04-01,28.2
HCP0175,2025-05-01,28.1
HCP0175,2025-06-01,21.5
HCP0175,2025-07-01,26.7
HCP0175,2025-08-01,26.8
HCP0175,2025-09-01,25.5
HCP0175,2025-10-01,25.9
HCP0175,2025-11-01,22.1
HCP0175,2025-12-01,24.6
HCP0176,2025-01-01,223.2
HCP0176,2025-02-01,234.7
HCP0176,2025-03-01,189.7
HCP0176,2025-04-01,260.7
HCP0176,2025-05-01,250.6
HCP0176,2025-06-01,246.6
HCP0176,2025-07-01,224.7
HCP0176,2025-08-01,251.1
HCP0176,2025-09-01,275.5
HCP0176,2025-10-01,202.7
HCP0176,2025-11-01,202.9
HCP0176,2025-12-01,252.8
HCP0177,2025-01-01,164.6
HCP0177,2025-02-01,148.9
HCP0177,2025-03-01,177.1
HCP0177,2025-04-01,152.5
HCP0177,2025-05-01,154.1
HCP0177,2025-06-01,161.6
HCP0177,2025-07-01,177.0
HCP0177,2025-08-01,135.1
HCP0177,2025-09-01,163.9
HCP0177,2025-10-01,154.5
HCP0177,2025-11-01,136.1
HCP0177,2025-12-01,145.9
HCP0178,2025-01-01,71.9
HCP0178,2025-02-01,89.2
HCP0178,2025-03-01,72.2
HCP0178,2025-04-01,83.8
HCP0178,2025-05-01,81.2
HCP0178,2025-06-01,83.2
HCP0178,2025-07-01,75.6
HCP0178,2025-08-01,69.0
HCP0178,2025-09-01,75.9
HCP0178,2025-10-01,78.3
HCP0178,2025-11-01,74.1
HCP0178,2025-12-01,93.5
HCP0179,2025-01-01,353.5
HCP0179,2025-02-01,425.3
HCP0179,2025-03-01,407.0
HCP0179,2025-04-01,377.2
HCP0179,2025-05-01,386.9
HCP0179,2025-06-01,383.3
HCP0179,2025-07-01,358.7
HCP0179,2025-08-01,348.2
HCP0179,2025-09-01,369.9
HCP0179,2025-10-01,356.7
HCP0179,2025-11-01,400.5
HCP0179,2025-12-01,430.9
HCP0180,2025-01-01,252.3
HCP0180,2025-02-01,250.6
HCP0180,2025-03-01,261.3
HCP0180,2025-04-01,253.8
HCP0180,2025-05-01,248.8
HCP0180,2025-06-01,204.0
HCP0180,2025-07-01,227.9
HCP0180,2025-08-01,213.5
HCP0180,2025-09-01,209.8
HCP0180,2025-10-01,256.7
HCP0180,2025-11-01,232.4
HCP0180,2025-12-01,259.3
HCP0181,2025-01-01,267.6
HCP0181,2025-02-01,291.4
HCP0181,2025-03-01,270.5
HCP0181,2025-04-01,283.8
HCP0181,2025-05-01,257.6
HCP0181,2025-06-01,256.0
HCP0181,2025-07-01,290.5
HCP0181,2025-08-01,268.3
HCP0181,2025-09-01,245.8
HCP0181,2025-10-01,277.9
HCP0181,2025-11-01,289.8
HCP0181,2025-12-01,268.4
HCP0182,2025-01-01,24.7
HCP0182,2025-02-01,26.2
HCP0182,2025-03-01,24.3
HCP0182,2025-04-01,25.1
HCP0182,2025-05-01,24.3
HCP0182,2025-06-01,24.4
HCP0182,2025-07-01,30.0
HCP0182,2025-08-01,22.3
HCP0182,2025-09-01,21.0
HCP0182,2025-10-01,25.5
HCP0182,2025-11-01,24.4
HCP0182,2025-12-01,24.5
HCP0183,2025-01-01,488.6
HCP0183,2025-02-01,455.2
HCP0183,2025-03-01,500.2
HCP0183,2025-04-01,477.5
HCP0183,2025-05-01,458.2
HCP0183,2025-06-01,466.6
HCP0183,2025-07-01,539.5
HCP0183,2025-08-01,426.7
HCP0183,2025-09-01,428.5
HCP0183,2025-10-01,463.6
HCP0183,2025-11-01,470.2
HCP0183,2025-12-01,431.3
HCP0184,2025-01-01,233.8
HCP0184,2025-02-01,209.2
HCP0184,2025-03-01,229.5
HCP0184,2025-04-01,226.7
HCP0184,2025-05-01,214.7
HCP0184,2025-06-01,198.4
HCP0184,2025-07-01,201.0
HCP0184,2025-08-01,210.2
HCP0184,2025-09-01,236.5
HCP0184,2025-10-01,188.0
HCP0184,2025-11-01,209.1
HCP0184,2025-12-01,202.2
HCP0185,2025-01-01,373.8
HCP0185,2025-02-01,410.0
HCP0185,2025-03-01,374.8
HCP0185,2025-04-01,393.7
HCP0185,2025-05-01,314.1
HCP0185,2025-06-01,329.6
HCP0185,2025-07-01,368.7
HCP0185,2025-08-01,363.7
HCP0185,2025-09-01,405.3
HCP0185,2025-10-01,375.1
HCP0185,2025-11-01,385.6
HCP0185,2025-12-01,351.2
HCP0186,2025-01-01,284.4
HCP0186,2025-02-01,257.6
HCP0186,2025-03-01,321.2
HCP0186,2025-04-01,286.8
HCP0186,2025-05-01,299.7
HCP0186,2025-06-01,232.9
HCP0186,2025-07-01,219.1
HCP0186,2025-08-01,303.0
HCP0186,2025-09-01,341.3
HCP0186,2025-10-01,276.9
HCP0186,2025-11-01,312.7
HCP0186,2025-12-01,268.5
HCP0187,2025-01-01,72.6
HCP0187,2025-02-01,95.7
HCP0187,2025-03-01,84.1
HCP0187,2025-04-01,83.1
HCP0187,2025-05-01,94.1
HCP0187,2025-06-01,78.8
HCP0187,2025-07-01,73.3
HCP0187,2025-08-01,68.9
HCP0187,2025-09-01,76.9
HCP0187,2025-10-01,84.9
HCP0187,2025-11-01,77.2
HCP0187,2025-12-01,82.2
HCP0188,2025-01-01,223.9
HCP0188,2025-02-01,240.5
HCP0188,2025-03-01,275.3
HCP0188,2025-04-01,248.1
HCP0188,2025-05-01,223.9
HCP0188,2025-06-01,263.5
HCP0188,2025-07-01,229.1
HCP0188,2025-08-01,233.9
HCP0188,2025-09-01,230.7
HCP0188,2025-10-01,206.3
HCP0188,2025-11-01,219.3
HCP0188,2025-12-01,251.9
HCP0189,2025-01-01,299.9
HCP0189,2025-02-01,356.3
HCP0189,2025-03-01,305.7
HCP0189,2025-04-01,323.2
HCP0189,2025-05-01,310.9
HCP0189,2025-06-01,325.6
HCP0189,2025-07-01,361.2
HCP0189,2025-08-01,318.1
HCP0189,2025-09-01,315.4
HCP0189,2025-10-01,301.9
HCP0189,2025-11-01,292.9
HCP0189,2025-12-01,289.2
HCP0190,2025-01-01,49.3
HCP0190,2025-02-01,39.6
HCP0190,2025-03-01,45.6
HCP0190,2025-04-01,52.8
HCP0190,2025-05-01,40.8
HCP0190,2025-06-01,47.5
HCP0190,2025-07-01,48.3
HCP0190,2025-08-01,40.9
HCP0190,2025-09-01,39.8
HCP0190,2025-10-01,37.1
HCP0190,2025-11-01,42.0
HCP0190,2025-12-01,42.8
HCP0191,2025-01-01,142.6
HCP0191,2025-02-01,182.9
HCP0191,2025-03-01,153.7
HCP0191,2025-04-01,175.6
HCP0191,2025-05-01,154.8
HCP0191,2025-06-01,169.3
HCP0191,2025-07-01,160.9
HCP0191,2025-08-01,168.2
HCP0191,2025-09-01,142.8
HCP0191,2025-10-01,141.3
HCP0191,2025-11-01,170.0
HCP0191,2025-12-01,158.7
HCP0192,2025-01-01,134.6
HCP0192,2025-02-01,141.8
HCP0192,2025-03-01,138.9
HCP0192,2025-04-01,137.0
HCP0192,2025-05-01,132.2
HCP0192,2025-06-01,126.7
HCP0192,2025-07-01,112.9
HCP0192,2025-08-01,129.8
HCP0192,2025-09-01,129.1
HCP0192,2025-10-01,131.4
HCP0192,2025-11-01,132.0
HCP0192,2025-12-01,132.0
HCP0193,2025-01-01,69.6
HCP0193,2025-02-01,64.9
HCP0193,2025-03-01,62.3
HCP0193,2025-04-01,73.0
HCP0193,2025-05-01,61.7
HCP0193,2025-06-01,61.8
HCP0193,2025-07-01,63.8
HCP0193,2025-08-01,53.5
HCP0193,2025-09-01,60.1
HCP0193,2025-10-01,59.3
HCP0193,2025-11-01,62.4
HCP0193,2025-12-01,64.4
HCP0194,2025-01-01,221.9
HCP0194,2025-02-01,250.8
HCP0194,2025-03-01,253.0
HCP0194,2025-04-01,255.8
HCP0194,2025-05-01,250.0
HCP0194,2025-06-01,210.1
HCP0194,2025-07-01,203.6
HCP0194,2025-08-01,202.6
HCP0194,2025-09-01,209.8
HCP0194,2025-10-01,215.3
HCP0194,2025-11-01,201.3
HCP0194,2025-12-01,231.5
HCP0195,2025-01-01,14.6
HCP0195,2025-02-01,16.7
HCP0195,2025-03-01,15.2
HCP0195,2025-04-01,14.6
HCP0195,2025-05-01,14.4
HCP0195,2025-06-01,17.3
HCP0195,2025-07-01,14.5
HCP0195,2025-08-01,15.5
HCP0195,2025-09-01,14.5
HCP0195,2025-10-01,14.9
HCP0195,2025-11-01,14.1
HCP0195,2025-12-01,15.0
HCP0196,2025-01-01,238.9
HCP0196,2025-02-01,252.9
HCP0196,2025-03-01,271.7
HCP0196,2025-04-01,267.6
HCP0196,2025-05-01,248.7
HCP0196,2025-06-01,280.0
HCP0196,2025-07-01,275.0
HCP0196,2025-08-01,232.2
HCP0196,2025-09-01,258.1
HCP0196,2025-10-01,240.3
HCP0196,2025-11-01,230.5
HCP0196,2025-12-01,313.6
HCP0197,2025-01-01,657.3
HCP0197,2025-02-01,631.2
HCP0197,2025-03-01,725.6
HCP0197,2025-04-01,750.7
HCP0197,2025-05-01,655.3
HCP0197,2025-06-01,751.2
HCP0197,2025-07-01,607.7
HCP0197,2025-08-01,646.0
HCP0197,2025-09-01,554.6
HCP0197,2025-10-01,559.1
HCP0197,2025-11-01,623.9
HCP0197,2025-12-01,714.0
HCP0198,2025-01-01,249.4
HCP0198,2025-02-01,284.2
HCP0198,2025-03-01,262.7
HCP0198,2025-04-01,269.6
HCP0198,2025-05-01,286.6
HCP0198,2025-06-01,247.6
HCP0198,2025-07-01,279.0
HCP0198,2025-08-01,218.2
HCP0198,2025-09-01,255.2
HCP0198,2025-10-01,247.0
HCP0198,2025-11-01,259.9
HCP0198,2025-12-01,185.1
HCP0199,2025-01-01,94.9
HCP0199,2025-02-01,96.8
HCP0199,2025-03-01,110.5
HCP0199,2025-04-01,99.3
HCP0199,2025-05-01,86.1
HCP0199,2025-06-01,105.4
HCP0199,2025-07-01,97.0
HCP0199,2025-08-01,92.3
HCP0199,2025-09-01,95.5
HCP0199,2025-10-01,98.4
HCP0199,2025-11-01,114.1
HCP0199,2025-12-01,108.1
HCP0200,2025-01-01,645.9
HCP0200,2025-02-01,671.1
HCP0200,2025-03-01,646.6
HCP0200,2025-04-01,628.4
HCP0200,2025-05-01,687.7
HCP0200,2025-06-01,707.7
HCP0200,2025-07-01,605.6
HCP0200,2025-08-01,625.7
HCP0200,2025-09-01,557.0
HCP0200,2025-10-01,633.4
HCP0200,2025-11-01,565.8
HCP0200,2025-12-01,639.8
HCP0201,2025-01-01,19.9
HCP0201,2025-02-01,21.6
HCP0201,2025-03-01,16.8
HCP0201,2025-04-01,22.6
HCP0201,2025-05-01,21.1
HCP0201,2025-06-01,19.5
HCP0201,2025-07-01,18.2
HCP0201,2025-08-01,19.4
HCP0201,2025-09-01,20.5
HCP0201,2025-10-01,17.5
HCP0201,2025-11-01,20.4
HCP0201,2025-12-01,20.2
HCP0202,2025-01-01,303.1
HCP0202,2025-02-01,298.1
HCP0202,2025-03-01,310.3
HCP0202,2025-04-01,245.8
HCP0202,2025-05-01,265.0
HCP0202,2025-06-01,274.5
HCP0202,2025-07-01,266.4
HCP0202,2025-08-01,232.2
HCP0202,2025-09-01,235.5
HCP0202,2025-10-01,219.3
HCP0202,2025-11-01,258.9
HCP0202,2025-12-01,287.5
HCP0203,2025-01-01,239.4
HCP0203,2025-02-01,211.1
HCP0203,2025-03-01,248.0
HCP0203,2025-04-01,226.2
HCP0203,2025-05-01,239.8
HCP0203,2025-06-01,258.6
HCP0203,2025-07-01,239.5
HCP0203,2025-08-01,227.1
HCP0203,2025-09-01,260.8
HCP0203,2025-10-01,210.3
HCP0203,2025-11-01,244.0
HCP0203,2025-12-01,238.0
HCP0204,2025-01-01,602.5
HCP0204,2025-02-01,522.3
HCP0204,2025-03-01,457.2
HCP0204,2025-04-01,553.0
HCP0204,2025-05-01,485.8
HCP0204,2025-06-01,639.6
HCP0204,2025-07-01,467.5
HCP0204,2025-08-01,555.0
HCP0204,2025-09-01,519.8
HCP0204,2025-10-01,441.1
HCP0204,2025-11-01,451.6
HCP0204,2025-12-01,568.9
HCP0205,2025-01-01,126.7
HCP0205,2025-02-01,138.1
HCP0205,2025-03-01,146.2
HCP0205,2025-04-01,101.6
HCP0205,2025-05-01,129.5
